train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0021%
  available_text_before_injection: 14149
  additionally_masked_text_entities: 4245
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 5096 (33.9733%)
  missing_image_count: 537 (3.5800%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=17 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 380.165840, DiffHEG loss 127.710613:   0%|          | 0/400 [00:15<?, ?it/s]
Epoch 0 | KGC loss: 380.165840, DiffHEG loss 127.710613:   0%|          | 1/400 [00:15<1:41:12, 15.22s/it]
Epoch 1 | KGC loss: 14.281333, DiffHEG loss 84.090314:   0%|          | 1/400 [00:30<1:41:12, 15.22s/it]  
Epoch 1 | KGC loss: 14.281333, DiffHEG loss 84.090314:   0%|          | 2/400 [00:30<1:39:57, 15.07s/it]
Epoch 2 | KGC loss: 8.083641, DiffHEG loss 81.796136:   0%|          | 2/400 [00:45<1:39:57, 15.07s/it] 
Epoch 2 | KGC loss: 8.083641, DiffHEG loss 81.796136:   1%|          | 3/400 [00:45<1:39:26, 15.03s/it]
Epoch 3 | KGC loss: 5.585921, DiffHEG loss 81.494062:   1%|          | 3/400 [01:00<1:39:26, 15.03s/it]
Epoch 3 | KGC loss: 5.585921, DiffHEG loss 81.494062:   1%|          | 4/400 [01:00<1:38:59, 15.00s/it]
Epoch 4 | KGC loss: 4.123675, DiffHEG loss 81.684198:   1%|          | 4/400 [01:15<1:38:59, 15.00s/it]
Epoch 4 | KGC loss: 4.123675, DiffHEG loss 81.684198:   1%|▏         | 5/400 [01:15<1:38:40, 14.99s/it]
Epoch 5 | KGC loss: 3.484796, DiffHEG loss 81.485490:   1%|▏         | 5/400 [01:30<1:38:40, 14.99s/it]
Epoch 5 | KGC loss: 3.484796, DiffHEG loss 81.485490:   2%|▏         | 6/400 [01:30<1:38:23, 14.98s/it]
Epoch 6 | KGC loss: 2.958862, DiffHEG loss 81.556163:   2%|▏         | 6/400 [01:45<1:38:23, 14.98s/it]
Epoch 6 | KGC loss: 2.958862, DiffHEG loss 81.556163:   2%|▏         | 7/400 [01:45<1:38:08, 14.98s/it]
Epoch 310 | KGC loss: 1.634340, DiffHEG loss 81.376941:  78%|███████▊  | 310/400 [1:17:16<22:21, 14.91s/it]
Epoch 310 | KGC loss: 1.634340, DiffHEG loss 81.376941:  78%|███████▊  | 311/400 [1:17:16<22:06, 14.91s/it]
Epoch 311 | KGC loss: 1.656036, DiffHEG loss 81.389984:  78%|███████▊  | 311/400 [1:17:30<22:06, 14.91s/it]
Epoch 311 | KGC loss: 1.656036, DiffHEG loss 81.389984:  78%|███████▊  | 312/400 [1:17:30<21:52, 14.91s/it]
Epoch 312 | KGC loss: 1.642769, DiffHEG loss 81.387525:  78%|███████▊  | 312/400 [1:17:45<21:52, 14.91s/it]
Epoch 312 | KGC loss: 1.642769, DiffHEG loss 81.387525:  78%|███████▊  | 313/400 [1:17:45<21:37, 14.91s/it]
Epoch 313 | KGC loss: 1.684336, DiffHEG loss 81.391773:  78%|███████▊  | 313/400 [1:18:00<21:37, 14.91s/it]
Epoch 313 | KGC loss: 1.684336, DiffHEG loss 81.391773:  78%|███████▊  | 314/400 [1:18:00<21:22, 14.91s/it]
Epoch 314 | KGC loss: 1.640607, DiffHEG loss 81.385467:  78%|███████▊  | 314/400 [1:18:15<21:22, 14.91s/it]
Epoch 314 | KGC loss: 1.640607, DiffHEG loss 81.385467:  79%|███████▉  | 315/400 [1:18:15<21:07, 14.91s/it]
Epoch 315 | KGC loss: 1.675994, DiffHEG loss 81.390091:  79%|███████▉  | 315/400 [1:18:30<21:07, 14.91s/it]
Epoch 315 | KGC loss: 1.675994, DiffHEG loss 81.390091:  79%|███████▉  | 316/400 [1:18:30<20:52, 14.91s/it]
Epoch 316 | KGC loss: 1.642087, DiffHEG loss 81.380652:  79%|███████▉  | 316/400 [1:18:45<20:52, 14.91s/it]
Epoch 316 | KGC loss: 1.642087, DiffHEG loss 81.380652:  79%|███████▉  | 317/400 [1:18:45<20:37, 14.91s/it]
Epoch 317 | KGC loss: 1.688545, DiffHEG loss 81.379481:  79%|███████▉  | 317/400 [1:19:00<20:37, 14.91s/it]
Epoch 317 | KGC loss: 1.688545, DiffHEG loss 81.379481:  80%|███████▉  | 318/400 [1:19:00<20:22, 14.90s/it]
Epoch 318 | KGC loss: 1.640754, DiffHEG loss 81.393985:  80%|███████▉  | 318/400 [1:19:15<20:22, 14.90s/it]
Epoch 318 | KGC loss: 1.640754, DiffHEG loss 81.393985:  80%|███████▉  | 319/400 [1:19:15<20:07, 14.91s/it]
Epoch 319 | KGC loss: 1.688153, DiffHEG loss 81.395642:  80%|███████▉  | 319/400 [1:19:30<20:07, 14.91s/it]
Epoch 319 | KGC loss: 1.688153, DiffHEG loss 81.395642:  80%|████████  | 320/400 [1:19:30<19:53, 14.91s/it]
Epoch 320 | KGC loss: 1.675364, DiffHEG loss 81.392085:  80%|████████  | 320/400 [1:19:45<19:53, 14.91s/it]
Epoch 320 | KGC loss: 1.675364, DiffHEG loss 81.392085:  80%|████████  | 321/400 [1:19:45<19:38, 14.92s/it]
Epoch 321 | KGC loss: 1.698783, DiffHEG loss 81.391453:  80%|████████  | 321/400 [1:20:00<19:38, 14.92s/it]
Epoch 321 | KGC loss: 1.698783, DiffHEG loss 81.391453:  80%|████████  | 322/400 [1:20:00<19:23, 14.92s/it]
Epoch 322 | KGC loss: 1.654424, DiffHEG loss 81.394058:  80%|████████  | 322/400 [1:20:14<19:23, 14.92s/it]
Epoch 322 | KGC loss: 1.654424, DiffHEG loss 81.394058:  81%|████████  | 323/400 [1:20:14<19:08, 14.91s/it]
Epoch 323 | KGC loss: 1.699454, DiffHEG loss 81.394047:  81%|████████  | 323/400 [1:20:29<19:08, 14.91s/it]
Epoch 323 | KGC loss: 1.699454, DiffHEG loss 81.394047:  81%|████████  | 324/400 [1:20:29<18:53, 14.92s/it]
Epoch 324 | KGC loss: 1.645354, DiffHEG loss 81.388811:  81%|████████  | 324/400 [1:20:44<18:53, 14.92s/it]
Epoch 324 | KGC loss: 1.645354, DiffHEG loss 81.388811:  81%|████████▏ | 325/400 [1:20:44<18:38, 14.92s/it]
Epoch 325 | KGC loss: 1.698251, DiffHEG loss 81.385202:  81%|████████▏ | 325/400 [1:20:59<18:38, 14.92s/it]
Epoch 325 | KGC loss: 1.698251, DiffHEG loss 81.385202:  82%|████████▏ | 326/400 [1:20:59<18:23, 14.92s/it]
Epoch 326 | KGC loss: 1.649240, DiffHEG loss 81.373944:  82%|████████▏ | 326/400 [1:21:14<18:23, 14.92s/it]
Epoch 326 | KGC loss: 1.649240, DiffHEG loss 81.373944:  82%|████████▏ | 327/400 [1:21:14<18:08, 14.91s/it]
Epoch 327 | KGC loss: 1.678594, DiffHEG loss 81.388854:  82%|████████▏ | 327/400 [1:21:29<18:08, 14.91s/it]
Epoch 327 | KGC loss: 1.678594, DiffHEG loss 81.388854:  82%|████████▏ | 328/400 [1:21:29<17:53, 14.91s/it]
Epoch 328 | KGC loss: 1.650902, DiffHEG loss 81.392096:  82%|████████▏ | 328/400 [1:21:44<17:53, 14.91s/it]
Epoch 328 | KGC loss: 1.650902, DiffHEG loss 81.392096:  82%|████████▏ | 329/400 [1:21:44<17:38, 14.91s/it]
Epoch 329 | KGC loss: 1.694385, DiffHEG loss 81.384596:  82%|████████▏ | 329/400 [1:21:59<17:38, 14.91s/it]
Epoch 329 | KGC loss: 1.694385, DiffHEG loss 81.384596:  82%|████████▎ | 330/400 [1:21:59<17:23, 14.91s/it]
Epoch 330 | KGC loss: 1.655488, DiffHEG loss 81.383700:  82%|████████▎ | 330/400 [1:22:14<17:23, 14.91s/it]
Epoch 330 | KGC loss: 1.655488, DiffHEG loss 81.383700:  83%|████████▎ | 331/400 [1:22:14<17:09, 14.91s/it]
Epoch 331 | KGC loss: 1.694652, DiffHEG loss 81.379285:  83%|████████▎ | 331/400 [1:22:29<17:09, 14.91s/it]
Epoch 331 | KGC loss: 1.694652, DiffHEG loss 81.379285:  83%|████████▎ | 332/400 [1:22:29<16:54, 14.91s/it]
Epoch 332 | KGC loss: 1.637245, DiffHEG loss 81.380152:  83%|████████▎ | 332/400 [1:22:44<16:54, 14.91s/it]
Epoch 332 | KGC loss: 1.637245, DiffHEG loss 81.380152:  83%|████████▎ | 333/400 [1:22:44<16:38, 14.91s/it]
Epoch 333 | KGC loss: 1.692733, DiffHEG loss 81.396462:  83%|████████▎ | 333/400 [1:22:58<16:38, 14.91s/it]
Epoch 333 | KGC loss: 1.692733, DiffHEG loss 81.396462:  84%|████████▎ | 334/400 [1:22:58<16:23, 14.91s/it]
Epoch 334 | KGC loss: 1.650551, DiffHEG loss 81.379591:  84%|████████▎ | 334/400 [1:23:13<16:23, 14.91s/it]
Epoch 334 | KGC loss: 1.650551, DiffHEG loss 81.379591:  84%|████████▍ | 335/400 [1:23:13<16:08, 14.90s/it]
Epoch 335 | KGC loss: 1.684179, DiffHEG loss 81.367974:  84%|████████▍ | 335/400 [1:23:28<16:08, 14.90s/it]
Epoch 335 | KGC loss: 1.684179, DiffHEG loss 81.367974:  84%|████████▍ | 336/400 [1:23:28<15:54, 14.91s/it]
Epoch 336 | KGC loss: 1.651110, DiffHEG loss 81.394512:  84%|████████▍ | 336/400 [1:23:43<15:54, 14.91s/it]
Epoch 336 | KGC loss: 1.651110, DiffHEG loss 81.394512:  84%|████████▍ | 337/400 [1:23:43<15:39, 14.91s/it]
Epoch 337 | KGC loss: 1.680409, DiffHEG loss 81.382306:  84%|████████▍ | 337/400 [1:23:58<15:39, 14.91s/it]
Epoch 337 | KGC loss: 1.680409, DiffHEG loss 81.382306:  84%|████████▍ | 338/400 [1:23:58<15:24, 14.91s/it]
Epoch 338 | KGC loss: 1.664737, DiffHEG loss 81.384376:  84%|████████▍ | 338/400 [1:24:13<15:24, 14.91s/it]
Epoch 338 | KGC loss: 1.664737, DiffHEG loss 81.384376:  85%|████████▍ | 339/400 [1:24:13<15:09, 14.91s/it]
Epoch 339 | KGC loss: 1.707932, DiffHEG loss 81.374883:  85%|████████▍ | 339/400 [1:24:28<15:09, 14.91s/it]
Epoch 339 | KGC loss: 1.707932, DiffHEG loss 81.374883:  85%|████████▌ | 340/400 [1:24:28<14:54, 14.91s/it]
Epoch 340 | KGC loss: 1.660672, DiffHEG loss 81.391221:  85%|████████▌ | 340/400 [1:24:43<14:54, 14.91s/it]
Epoch 340 | KGC loss: 1.660672, DiffHEG loss 81.391221:  85%|████████▌ | 341/400 [1:24:43<14:39, 14.91s/it]
Epoch 341 | KGC loss: 1.687646, DiffHEG loss 81.393535:  85%|████████▌ | 341/400 [1:24:58<14:39, 14.91s/it]
Epoch 341 | KGC loss: 1.687646, DiffHEG loss 81.393535:  86%|████████▌ | 342/400 [1:24:58<14:24, 14.91s/it]
Epoch 342 | KGC loss: 1.674699, DiffHEG loss 81.383110:  86%|████████▌ | 342/400 [1:25:13<14:24, 14.91s/it]
Epoch 342 | KGC loss: 1.674699, DiffHEG loss 81.383110:  86%|████████▌ | 343/400 [1:25:13<14:09, 14.91s/it]
Epoch 343 | KGC loss: 1.709006, DiffHEG loss 81.378580:  86%|████████▌ | 343/400 [1:25:28<14:09, 14.91s/it]
Epoch 343 | KGC loss: 1.709006, DiffHEG loss 81.378580:  86%|████████▌ | 344/400 [1:25:28<13:54, 14.91s/it]
Epoch 344 | KGC loss: 1.663278, DiffHEG loss 81.394294:  86%|████████▌ | 344/400 [1:25:42<13:54, 14.91s/it]
Epoch 344 | KGC loss: 1.663278, DiffHEG loss 81.394294:  86%|████████▋ | 345/400 [1:25:42<13:39, 14.91s/it]
Epoch 345 | KGC loss: 1.682650, DiffHEG loss 81.398761:  86%|████████▋ | 345/400 [1:25:57<13:39, 14.91s/it]
Epoch 345 | KGC loss: 1.682650, DiffHEG loss 81.398761:  86%|████████▋ | 346/400 [1:25:57<13:24, 14.91s/it]
Epoch 346 | KGC loss: 1.654711, DiffHEG loss 81.382352:  86%|████████▋ | 346/400 [1:26:12<13:24, 14.91s/it]
Epoch 346 | KGC loss: 1.654711, DiffHEG loss 81.382352:  87%|████████▋ | 347/400 [1:26:12<13:10, 14.91s/it]
Epoch 347 | KGC loss: 1.703047, DiffHEG loss 81.388470:  87%|████████▋ | 347/400 [1:26:27<13:10, 14.91s/it]
Epoch 347 | KGC loss: 1.703047, DiffHEG loss 81.388470:  87%|████████▋ | 348/400 [1:26:27<12:55, 14.91s/it]
Epoch 348 | KGC loss: 1.663347, DiffHEG loss 81.385985:  87%|████████▋ | 348/400 [1:26:42<12:55, 14.91s/it]
Epoch 348 | KGC loss: 1.663347, DiffHEG loss 81.385985:  87%|████████▋ | 349/400 [1:26:42<12:40, 14.91s/it]
Epoch 349 | KGC loss: 1.681906, DiffHEG loss 81.372331:  87%|████████▋ | 349/400 [1:26:57<12:40, 14.91s/it]
Epoch 349 | KGC loss: 1.681906, DiffHEG loss 81.372331:  88%|████████▊ | 350/400 [1:26:57<12:25, 14.91s/it]
Epoch 350 | KGC loss: 1.646174, DiffHEG loss 81.381155:  88%|████████▊ | 350/400 [1:27:12<12:25, 14.91s/it]
Epoch 350 | KGC loss: 1.646174, DiffHEG loss 81.381155:  88%|████████▊ | 351/400 [1:27:12<12:10, 14.91s/it]
Epoch 351 | KGC loss: 1.684741, DiffHEG loss 81.387443:  88%|████████▊ | 351/400 [1:27:27<12:10, 14.91s/it]
Epoch 351 | KGC loss: 1.684741, DiffHEG loss 81.387443:  88%|████████▊ | 352/400 [1:27:27<11:55, 14.91s/it]
Epoch 352 | KGC loss: 1.657286, DiffHEG loss 81.377968:  88%|████████▊ | 352/400 [1:27:42<11:55, 14.91s/it]
Epoch 352 | KGC loss: 1.657286, DiffHEG loss 81.377968:  88%|████████▊ | 353/400 [1:27:42<11:40, 14.90s/it]
Epoch 353 | KGC loss: 1.679625, DiffHEG loss 81.375275:  88%|████████▊ | 353/400 [1:27:57<11:40, 14.90s/it]
Epoch 353 | KGC loss: 1.679625, DiffHEG loss 81.375275:  88%|████████▊ | 354/400 [1:27:57<11:25, 14.90s/it]
Epoch 354 | KGC loss: 1.655787, DiffHEG loss 81.386580:  88%|████████▊ | 354/400 [1:28:12<11:25, 14.90s/it]
Epoch 354 | KGC loss: 1.655787, DiffHEG loss 81.386580:  89%|████████▉ | 355/400 [1:28:12<11:10, 14.90s/it]
Epoch 355 | KGC loss: 1.695380, DiffHEG loss 81.391772:  89%|████████▉ | 355/400 [1:28:26<11:10, 14.90s/it]
Epoch 355 | KGC loss: 1.695380, DiffHEG loss 81.391772:  89%|████████▉ | 356/400 [1:28:26<10:55, 14.90s/it]
Epoch 356 | KGC loss: 1.666890, DiffHEG loss 81.380324:  89%|████████▉ | 356/400 [1:28:41<10:55, 14.90s/it]
Epoch 356 | KGC loss: 1.666890, DiffHEG loss 81.380324:  89%|████████▉ | 357/400 [1:28:41<10:40, 14.90s/it]
Epoch 357 | KGC loss: 1.725901, DiffHEG loss 81.394714:  89%|████████▉ | 357/400 [1:28:56<10:40, 14.90s/it]
Epoch 357 | KGC loss: 1.725901, DiffHEG loss 81.394714:  90%|████████▉ | 358/400 [1:28:56<10:25, 14.90s/it]
Epoch 358 | KGC loss: 1.683954, DiffHEG loss 81.401688:  90%|████████▉ | 358/400 [1:29:11<10:25, 14.90s/it]
Epoch 358 | KGC loss: 1.683954, DiffHEG loss 81.401688:  90%|████████▉ | 359/400 [1:29:11<10:10, 14.90s/it]
Epoch 359 | KGC loss: 1.704008, DiffHEG loss 81.380086:  90%|████████▉ | 359/400 [1:29:26<10:10, 14.90s/it]
Epoch 359 | KGC loss: 1.704008, DiffHEG loss 81.380086:  90%|█████████ | 360/400 [1:29:26<09:55, 14.90s/it]
Epoch 360 | KGC loss: 1.663127, DiffHEG loss 81.387224:  90%|█████████ | 360/400 [1:29:41<09:55, 14.90s/it]
Epoch 360 | KGC loss: 1.663127, DiffHEG loss 81.387224:  90%|█████████ | 361/400 [1:29:41<09:41, 14.91s/it]
Epoch 361 | KGC loss: 1.700765, DiffHEG loss 81.393225:  90%|█████████ | 361/400 [1:29:56<09:41, 14.91s/it]
Epoch 361 | KGC loss: 1.700765, DiffHEG loss 81.393225:  90%|█████████ | 362/400 [1:29:56<09:26, 14.91s/it]
Epoch 362 | KGC loss: 1.667774, DiffHEG loss 81.380722:  90%|█████████ | 362/400 [1:30:11<09:26, 14.91s/it]
Epoch 362 | KGC loss: 1.667774, DiffHEG loss 81.380722:  91%|█████████ | 363/400 [1:30:11<09:11, 14.90s/it]
Epoch 363 | KGC loss: 1.698409, DiffHEG loss 81.397158:  91%|█████████ | 363/400 [1:30:26<09:11, 14.90s/it]
Epoch 363 | KGC loss: 1.698409, DiffHEG loss 81.397158:  91%|█████████ | 364/400 [1:30:26<08:56, 14.90s/it]
Epoch 364 | KGC loss: 1.656514, DiffHEG loss 81.391022:  91%|█████████ | 364/400 [1:30:41<08:56, 14.90s/it]
Epoch 364 | KGC loss: 1.656514, DiffHEG loss 81.391022:  91%|█████████▏| 365/400 [1:30:41<08:41, 14.90s/it]
Epoch 365 | KGC loss: 1.713749, DiffHEG loss 81.389276:  91%|█████████▏| 365/400 [1:30:55<08:41, 14.90s/it]
Epoch 365 | KGC loss: 1.713749, DiffHEG loss 81.389276:  92%|█████████▏| 366/400 [1:30:55<08:26, 14.90s/it]
Epoch 366 | KGC loss: 1.663303, DiffHEG loss 81.391397:  92%|█████████▏| 366/400 [1:31:10<08:26, 14.90s/it]
Epoch 366 | KGC loss: 1.663303, DiffHEG loss 81.391397:  92%|█████████▏| 367/400 [1:31:10<08:11, 14.90s/it]
Epoch 367 | KGC loss: 1.702547, DiffHEG loss 81.385973:  92%|█████████▏| 367/400 [1:31:25<08:11, 14.90s/it]
Epoch 367 | KGC loss: 1.702547, DiffHEG loss 81.385973:  92%|█████████▏| 368/400 [1:31:25<07:56, 14.91s/it]
Epoch 368 | KGC loss: 1.669069, DiffHEG loss 81.389644:  92%|█████████▏| 368/400 [1:31:40<07:56, 14.91s/it]
Epoch 368 | KGC loss: 1.669069, DiffHEG loss 81.389644:  92%|█████████▏| 369/400 [1:31:40<07:42, 14.92s/it]
Epoch 369 | KGC loss: 1.700271, DiffHEG loss 81.392398:  92%|█████████▏| 369/400 [1:31:55<07:42, 14.92s/it]
Epoch 369 | KGC loss: 1.700271, DiffHEG loss 81.392398:  92%|█████████▎| 370/400 [1:31:55<07:27, 14.91s/it]
Epoch 370 | KGC loss: 1.663055, DiffHEG loss 81.387671:  92%|█████████▎| 370/400 [1:32:10<07:27, 14.91s/it]
Epoch 370 | KGC loss: 1.663055, DiffHEG loss 81.387671:  93%|█████████▎| 371/400 [1:32:10<07:12, 14.91s/it]
Epoch 371 | KGC loss: 1.691178, DiffHEG loss 81.377983:  93%|█████████▎| 371/400 [1:32:25<07:12, 14.91s/it]
Epoch 371 | KGC loss: 1.691178, DiffHEG loss 81.377983:  93%|█████████▎| 372/400 [1:32:25<06:57, 14.91s/it]
Epoch 372 | KGC loss: 1.677750, DiffHEG loss 81.389191:  93%|█████████▎| 372/400 [1:32:40<06:57, 14.91s/it]
Epoch 372 | KGC loss: 1.677750, DiffHEG loss 81.389191:  93%|█████████▎| 373/400 [1:32:40<06:42, 14.91s/it]
Epoch 373 | KGC loss: 1.713295, DiffHEG loss 81.385259:  93%|█████████▎| 373/400 [1:32:55<06:42, 14.91s/it]
Epoch 373 | KGC loss: 1.713295, DiffHEG loss 81.385259:  94%|█████████▎| 374/400 [1:32:55<06:27, 14.91s/it]
Epoch 374 | KGC loss: 1.666085, DiffHEG loss 81.380612:  94%|█████████▎| 374/400 [1:33:10<06:27, 14.91s/it]
Epoch 374 | KGC loss: 1.666085, DiffHEG loss 81.380612:  94%|█████████▍| 375/400 [1:33:10<06:12, 14.90s/it]
Epoch 375 | KGC loss: 1.708927, DiffHEG loss 81.384533:  94%|█████████▍| 375/400 [1:33:24<06:12, 14.90s/it]
Epoch 375 | KGC loss: 1.708927, DiffHEG loss 81.384533:  94%|█████████▍| 376/400 [1:33:24<05:57, 14.90s/it]
Epoch 376 | KGC loss: 1.678030, DiffHEG loss 81.385061:  94%|█████████▍| 376/400 [1:33:39<05:57, 14.90s/it]
Epoch 376 | KGC loss: 1.678030, DiffHEG loss 81.385061:  94%|█████████▍| 377/400 [1:33:39<05:42, 14.90s/it]
Epoch 377 | KGC loss: 1.708820, DiffHEG loss 81.390450:  94%|█████████▍| 377/400 [1:33:54<05:42, 14.90s/it]
Epoch 377 | KGC loss: 1.708820, DiffHEG loss 81.390450:  94%|█████████▍| 378/400 [1:33:54<05:27, 14.90s/it]
Epoch 378 | KGC loss: 1.669505, DiffHEG loss 81.384891:  94%|█████████▍| 378/400 [1:34:09<05:27, 14.90s/it]
Epoch 378 | KGC loss: 1.669505, DiffHEG loss 81.384891:  95%|█████████▍| 379/400 [1:34:09<05:13, 14.91s/it]
Epoch 379 | KGC loss: 1.705490, DiffHEG loss 81.390045:  95%|█████████▍| 379/400 [1:34:24<05:13, 14.91s/it]
Epoch 379 | KGC loss: 1.705490, DiffHEG loss 81.390045:  95%|█████████▌| 380/400 [1:34:24<04:58, 14.90s/it]
Epoch 380 | KGC loss: 1.678471, DiffHEG loss 81.378470:  95%|█████████▌| 380/400 [1:34:39<04:58, 14.90s/it]
Epoch 380 | KGC loss: 1.678471, DiffHEG loss 81.378470:  95%|█████████▌| 381/400 [1:34:39<04:43, 14.90s/it]
Epoch 381 | KGC loss: 1.703772, DiffHEG loss 81.392570:  95%|█████████▌| 381/400 [1:34:54<04:43, 14.90s/it]
Epoch 381 | KGC loss: 1.703772, DiffHEG loss 81.392570:  96%|█████████▌| 382/400 [1:34:54<04:28, 14.90s/it]
Epoch 382 | KGC loss: 1.678600, DiffHEG loss 81.379372:  96%|█████████▌| 382/400 [1:35:09<04:28, 14.90s/it]
Epoch 382 | KGC loss: 1.678600, DiffHEG loss 81.379372:  96%|█████████▌| 383/400 [1:35:09<04:13, 14.90s/it]
Epoch 383 | KGC loss: 1.698545, DiffHEG loss 81.386663:  96%|█████████▌| 383/400 [1:35:24<04:13, 14.90s/it]
Epoch 383 | KGC loss: 1.698545, DiffHEG loss 81.386663:  96%|█████████▌| 384/400 [1:35:24<03:58, 14.90s/it]
Epoch 384 | KGC loss: 1.685703, DiffHEG loss 81.386813:  96%|█████████▌| 384/400 [1:35:39<03:58, 14.90s/it]
Epoch 384 | KGC loss: 1.685703, DiffHEG loss 81.386813:  96%|█████████▋| 385/400 [1:35:39<03:43, 14.91s/it]
Epoch 385 | KGC loss: 1.695485, DiffHEG loss 81.394042:  96%|█████████▋| 385/400 [1:35:54<03:43, 14.91s/it]
Epoch 385 | KGC loss: 1.695485, DiffHEG loss 81.394042:  96%|█████████▋| 386/400 [1:35:54<03:28, 14.91s/it]
Epoch 386 | KGC loss: 1.681419, DiffHEG loss 81.386145:  96%|█████████▋| 386/400 [1:36:08<03:28, 14.91s/it]
Epoch 386 | KGC loss: 1.681419, DiffHEG loss 81.386145:  97%|█████████▋| 387/400 [1:36:08<03:13, 14.91s/it]
Epoch 387 | KGC loss: 1.705033, DiffHEG loss 81.388598:  97%|█████████▋| 387/400 [1:36:23<03:13, 14.91s/it]
Epoch 387 | KGC loss: 1.705033, DiffHEG loss 81.388598:  97%|█████████▋| 388/400 [1:36:23<02:58, 14.91s/it]
Epoch 388 | KGC loss: 1.664304, DiffHEG loss 81.382027:  97%|█████████▋| 388/400 [1:36:38<02:58, 14.91s/it]
Epoch 388 | KGC loss: 1.664304, DiffHEG loss 81.382027:  97%|█████████▋| 389/400 [1:36:38<02:43, 14.91s/it]
Epoch 389 | KGC loss: 1.703050, DiffHEG loss 81.386465:  97%|█████████▋| 389/400 [1:36:53<02:43, 14.91s/it]
