train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 266.744097, DiffHEG loss 89.085552:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 266.744097, DiffHEG loss 89.085552:   0%|          | 1/400 [00:09<1:00:20,  9.07s/it]
Epoch 1 | KGC loss: 12.076657, DiffHEG loss 61.240208:   0%|          | 1/400 [00:17<1:00:20,  9.07s/it] 
Epoch 1 | KGC loss: 12.076657, DiffHEG loss 61.240208:   0%|          | 2/400 [00:17<59:12,  8.92s/it]  
Epoch 2 | KGC loss: 6.560883, DiffHEG loss 50.978052:   0%|          | 2/400 [00:26<59:12,  8.92s/it] 
Epoch 2 | KGC loss: 6.560883, DiffHEG loss 50.978052:   1%|          | 3/400 [00:26<58:43,  8.87s/it]
Epoch 3 | KGC loss: 4.460864, DiffHEG loss 48.566378:   1%|          | 3/400 [00:35<58:43,  8.87s/it]
Epoch 3 | KGC loss: 4.460864, DiffHEG loss 48.566378:   1%|          | 4/400 [00:35<58:24,  8.85s/it]
Epoch 4 | KGC loss: 3.163742, DiffHEG loss 48.099630:   1%|          | 4/400 [00:44<58:24,  8.85s/it]
Epoch 4 | KGC loss: 3.163742, DiffHEG loss 48.099630:   1%|▏         | 5/400 [00:44<58:08,  8.83s/it]
Epoch 5 | KGC loss: 2.357577, DiffHEG loss 47.960120:   1%|▏         | 5/400 [00:53<58:08,  8.83s/it]
Epoch 5 | KGC loss: 2.357577, DiffHEG loss 47.960120:   2%|▏         | 6/400 [00:53<57:57,  8.83s/it]
Epoch 6 | KGC loss: 1.820281, DiffHEG loss 47.911051:   2%|▏         | 6/400 [01:01<57:57,  8.83s/it]
Epoch 6 | KGC loss: 1.820281, DiffHEG loss 47.911051:   2%|▏         | 7/400 [01:01<57:46,  8.82s/it]
Epoch 317 | KGC loss: 0.398325, DiffHEG loss 47.876292:  80%|███████▉  | 318/400 [46:35<11:59,  8.77s/it]
Epoch 318 | KGC loss: 0.400162, DiffHEG loss 47.879284:  80%|███████▉  | 318/400 [46:44<11:59,  8.77s/it]
Epoch 318 | KGC loss: 0.400162, DiffHEG loss 47.879284:  80%|███████▉  | 319/400 [46:44<11:50,  8.77s/it]
Epoch 319 | KGC loss: 0.398744, DiffHEG loss 47.868243:  80%|███████▉  | 319/400 [46:53<11:50,  8.77s/it]
Epoch 319 | KGC loss: 0.398744, DiffHEG loss 47.868243:  80%|████████  | 320/400 [46:53<11:41,  8.77s/it]
Epoch 320 | KGC loss: 0.400569, DiffHEG loss 47.871725:  80%|████████  | 320/400 [47:02<11:41,  8.77s/it]
Epoch 320 | KGC loss: 0.400569, DiffHEG loss 47.871725:  80%|████████  | 321/400 [47:02<11:32,  8.77s/it]
Epoch 321 | KGC loss: 0.397963, DiffHEG loss 47.872297:  80%|████████  | 321/400 [47:10<11:32,  8.77s/it]
Epoch 321 | KGC loss: 0.397963, DiffHEG loss 47.872297:  80%|████████  | 322/400 [47:10<11:23,  8.77s/it]
Epoch 322 | KGC loss: 0.398833, DiffHEG loss 47.874303:  80%|████████  | 322/400 [47:19<11:23,  8.77s/it]
Epoch 322 | KGC loss: 0.398833, DiffHEG loss 47.874303:  81%|████████  | 323/400 [47:19<11:15,  8.77s/it]
Epoch 323 | KGC loss: 0.386245, DiffHEG loss 47.872881:  81%|████████  | 323/400 [47:28<11:15,  8.77s/it]
Epoch 323 | KGC loss: 0.386245, DiffHEG loss 47.872881:  81%|████████  | 324/400 [47:28<11:06,  8.77s/it]
Epoch 324 | KGC loss: 0.392114, DiffHEG loss 47.865157:  81%|████████  | 324/400 [47:37<11:06,  8.77s/it]
Epoch 324 | KGC loss: 0.392114, DiffHEG loss 47.865157:  81%|████████▏ | 325/400 [47:37<10:57,  8.77s/it]
Epoch 325 | KGC loss: 0.394346, DiffHEG loss 47.873631:  81%|████████▏ | 325/400 [47:46<10:57,  8.77s/it]
Epoch 325 | KGC loss: 0.394346, DiffHEG loss 47.873631:  82%|████████▏ | 326/400 [47:46<10:49,  8.77s/it]
Epoch 326 | KGC loss: 0.402002, DiffHEG loss 47.871332:  82%|████████▏ | 326/400 [47:54<10:49,  8.77s/it]
Epoch 326 | KGC loss: 0.402002, DiffHEG loss 47.871332:  82%|████████▏ | 327/400 [47:54<10:40,  8.77s/it]
Epoch 327 | KGC loss: 0.405474, DiffHEG loss 47.879539:  82%|████████▏ | 327/400 [48:03<10:40,  8.77s/it]
Epoch 327 | KGC loss: 0.405474, DiffHEG loss 47.879539:  82%|████████▏ | 328/400 [48:03<10:31,  8.77s/it]
Epoch 328 | KGC loss: 0.394559, DiffHEG loss 47.885803:  82%|████████▏ | 328/400 [48:12<10:31,  8.77s/it]
Epoch 328 | KGC loss: 0.394559, DiffHEG loss 47.885803:  82%|████████▏ | 329/400 [48:12<10:22,  8.77s/it]
Epoch 329 | KGC loss: 0.379239, DiffHEG loss 47.872895:  82%|████████▏ | 329/400 [48:21<10:22,  8.77s/it]
Epoch 329 | KGC loss: 0.379239, DiffHEG loss 47.872895:  82%|████████▎ | 330/400 [48:21<10:13,  8.77s/it]
Epoch 330 | KGC loss: 0.384581, DiffHEG loss 47.878491:  82%|████████▎ | 330/400 [48:29<10:13,  8.77s/it]
Epoch 330 | KGC loss: 0.384581, DiffHEG loss 47.878491:  83%|████████▎ | 331/400 [48:29<10:04,  8.77s/it]
Epoch 331 | KGC loss: 0.384437, DiffHEG loss 47.866440:  83%|████████▎ | 331/400 [48:38<10:04,  8.77s/it]
Epoch 331 | KGC loss: 0.384437, DiffHEG loss 47.866440:  83%|████████▎ | 332/400 [48:38<09:55,  8.76s/it]
Epoch 332 | KGC loss: 0.383617, DiffHEG loss 47.877267:  83%|████████▎ | 332/400 [48:47<09:55,  8.76s/it]
Epoch 332 | KGC loss: 0.383617, DiffHEG loss 47.877267:  83%|████████▎ | 333/400 [48:47<09:47,  8.76s/it]
Epoch 333 | KGC loss: 0.381937, DiffHEG loss 47.877443:  83%|████████▎ | 333/400 [48:56<09:47,  8.76s/it]
Epoch 333 | KGC loss: 0.381937, DiffHEG loss 47.877443:  84%|████████▎ | 334/400 [48:56<09:38,  8.76s/it]
Epoch 334 | KGC loss: 0.383801, DiffHEG loss 47.874408:  84%|████████▎ | 334/400 [49:04<09:38,  8.76s/it]
Epoch 334 | KGC loss: 0.383801, DiffHEG loss 47.874408:  84%|████████▍ | 335/400 [49:04<09:29,  8.76s/it]
Epoch 335 | KGC loss: 0.374348, DiffHEG loss 47.866395:  84%|████████▍ | 335/400 [49:13<09:29,  8.76s/it]
Epoch 335 | KGC loss: 0.374348, DiffHEG loss 47.866395:  84%|████████▍ | 336/400 [49:13<09:20,  8.76s/it]
Epoch 336 | KGC loss: 0.370974, DiffHEG loss 47.878510:  84%|████████▍ | 336/400 [49:22<09:20,  8.76s/it]
Epoch 336 | KGC loss: 0.370974, DiffHEG loss 47.878510:  84%|████████▍ | 337/400 [49:22<09:11,  8.76s/it]
Epoch 337 | KGC loss: 0.384226, DiffHEG loss 47.871648:  84%|████████▍ | 337/400 [49:31<09:11,  8.76s/it]
Epoch 337 | KGC loss: 0.384226, DiffHEG loss 47.871648:  84%|████████▍ | 338/400 [49:31<09:02,  8.76s/it]
Epoch 338 | KGC loss: 0.398383, DiffHEG loss 47.871278:  84%|████████▍ | 338/400 [49:39<09:02,  8.76s/it]
Epoch 338 | KGC loss: 0.398383, DiffHEG loss 47.871278:  85%|████████▍ | 339/400 [49:39<08:54,  8.76s/it]
Epoch 339 | KGC loss: 0.392315, DiffHEG loss 47.876477:  85%|████████▍ | 339/400 [49:48<08:54,  8.76s/it]
Epoch 339 | KGC loss: 0.392315, DiffHEG loss 47.876477:  85%|████████▌ | 340/400 [49:48<08:45,  8.75s/it]
Epoch 340 | KGC loss: 0.385647, DiffHEG loss 47.870233:  85%|████████▌ | 340/400 [49:57<08:45,  8.75s/it]
Epoch 340 | KGC loss: 0.385647, DiffHEG loss 47.870233:  85%|████████▌ | 341/400 [49:57<08:36,  8.75s/it]
Epoch 341 | KGC loss: 0.372020, DiffHEG loss 47.872559:  85%|████████▌ | 341/400 [50:06<08:36,  8.75s/it]
Epoch 341 | KGC loss: 0.372020, DiffHEG loss 47.872559:  86%|████████▌ | 342/400 [50:06<08:27,  8.76s/it]
Epoch 342 | KGC loss: 0.395446, DiffHEG loss 47.871130:  86%|████████▌ | 342/400 [50:14<08:27,  8.76s/it]
Epoch 342 | KGC loss: 0.395446, DiffHEG loss 47.871130:  86%|████████▌ | 343/400 [50:14<08:19,  8.76s/it]
Epoch 343 | KGC loss: 0.390539, DiffHEG loss 47.874666:  86%|████████▌ | 343/400 [50:23<08:19,  8.76s/it]
Epoch 343 | KGC loss: 0.390539, DiffHEG loss 47.874666:  86%|████████▌ | 344/400 [50:23<08:10,  8.76s/it]
Epoch 344 | KGC loss: 0.376244, DiffHEG loss 47.877062:  86%|████████▌ | 344/400 [50:32<08:10,  8.76s/it]
Epoch 344 | KGC loss: 0.376244, DiffHEG loss 47.877062:  86%|████████▋ | 345/400 [50:32<08:01,  8.76s/it]
Epoch 345 | KGC loss: 0.378387, DiffHEG loss 47.877492:  86%|████████▋ | 345/400 [50:41<08:01,  8.76s/it]
Epoch 345 | KGC loss: 0.378387, DiffHEG loss 47.877492:  86%|████████▋ | 346/400 [50:41<07:52,  8.75s/it]
Epoch 346 | KGC loss: 0.380118, DiffHEG loss 47.871821:  86%|████████▋ | 346/400 [50:49<07:52,  8.75s/it]
Epoch 346 | KGC loss: 0.380118, DiffHEG loss 47.871821:  87%|████████▋ | 347/400 [50:49<07:43,  8.75s/it]
Epoch 347 | KGC loss: 0.389977, DiffHEG loss 47.870831:  87%|████████▋ | 347/400 [50:58<07:43,  8.75s/it]
Epoch 347 | KGC loss: 0.389977, DiffHEG loss 47.870831:  87%|████████▋ | 348/400 [50:58<07:35,  8.75s/it]
Epoch 348 | KGC loss: 0.378012, DiffHEG loss 47.874268:  87%|████████▋ | 348/400 [51:07<07:35,  8.75s/it]
Epoch 348 | KGC loss: 0.378012, DiffHEG loss 47.874268:  87%|████████▋ | 349/400 [51:07<07:26,  8.75s/it]
Epoch 349 | KGC loss: 0.388011, DiffHEG loss 47.875740:  87%|████████▋ | 349/400 [51:16<07:26,  8.75s/it]
Epoch 349 | KGC loss: 0.388011, DiffHEG loss 47.875740:  88%|████████▊ | 350/400 [51:16<07:17,  8.75s/it]
Epoch 350 | KGC loss: 0.397538, DiffHEG loss 47.868780:  88%|████████▊ | 350/400 [51:24<07:17,  8.75s/it]
Epoch 350 | KGC loss: 0.397538, DiffHEG loss 47.868780:  88%|████████▊ | 351/400 [51:24<07:08,  8.75s/it]
Epoch 351 | KGC loss: 0.403311, DiffHEG loss 47.871907:  88%|████████▊ | 351/400 [51:33<07:08,  8.75s/it]
Epoch 351 | KGC loss: 0.403311, DiffHEG loss 47.871907:  88%|████████▊ | 352/400 [51:33<07:00,  8.75s/it]
Epoch 352 | KGC loss: 0.399567, DiffHEG loss 47.875983:  88%|████████▊ | 352/400 [51:42<07:00,  8.75s/it]
Epoch 352 | KGC loss: 0.399567, DiffHEG loss 47.875983:  88%|████████▊ | 353/400 [51:42<06:51,  8.75s/it]
Epoch 353 | KGC loss: 0.394842, DiffHEG loss 47.870452:  88%|████████▊ | 353/400 [51:51<06:51,  8.75s/it]
Epoch 353 | KGC loss: 0.394842, DiffHEG loss 47.870452:  88%|████████▊ | 354/400 [51:51<06:42,  8.75s/it]
Epoch 354 | KGC loss: 0.401158, DiffHEG loss 47.880089:  88%|████████▊ | 354/400 [51:59<06:42,  8.75s/it]
Epoch 354 | KGC loss: 0.401158, DiffHEG loss 47.880089:  89%|████████▉ | 355/400 [51:59<06:33,  8.75s/it]
Epoch 355 | KGC loss: 0.407935, DiffHEG loss 47.872962:  89%|████████▉ | 355/400 [52:08<06:33,  8.75s/it]
Epoch 355 | KGC loss: 0.407935, DiffHEG loss 47.872962:  89%|████████▉ | 356/400 [52:08<06:25,  8.75s/it]
Epoch 356 | KGC loss: 0.404815, DiffHEG loss 47.864603:  89%|████████▉ | 356/400 [52:17<06:25,  8.75s/it]
Epoch 356 | KGC loss: 0.404815, DiffHEG loss 47.864603:  89%|████████▉ | 357/400 [52:17<06:16,  8.75s/it]
Epoch 357 | KGC loss: 0.406497, DiffHEG loss 47.874854:  89%|████████▉ | 357/400 [52:26<06:16,  8.75s/it]
Epoch 357 | KGC loss: 0.406497, DiffHEG loss 47.874854:  90%|████████▉ | 358/400 [52:26<06:07,  8.76s/it]
Epoch 358 | KGC loss: 0.391063, DiffHEG loss 47.863444:  90%|████████▉ | 358/400 [52:34<06:07,  8.76s/it]
Epoch 358 | KGC loss: 0.391063, DiffHEG loss 47.863444:  90%|████████▉ | 359/400 [52:34<05:59,  8.76s/it]
Epoch 359 | KGC loss: 0.394047, DiffHEG loss 47.878243:  90%|████████▉ | 359/400 [52:43<05:59,  8.76s/it]
Epoch 359 | KGC loss: 0.394047, DiffHEG loss 47.878243:  90%|█████████ | 360/400 [52:43<05:50,  8.76s/it]
Epoch 360 | KGC loss: 0.381812, DiffHEG loss 47.873940:  90%|█████████ | 360/400 [52:52<05:50,  8.76s/it]
Epoch 360 | KGC loss: 0.381812, DiffHEG loss 47.873940:  90%|█████████ | 361/400 [52:52<05:41,  8.76s/it]
Epoch 361 | KGC loss: 0.398609, DiffHEG loss 47.880943:  90%|█████████ | 361/400 [53:01<05:41,  8.76s/it]
Epoch 361 | KGC loss: 0.398609, DiffHEG loss 47.880943:  90%|█████████ | 362/400 [53:01<05:32,  8.76s/it]
Epoch 362 | KGC loss: 0.396586, DiffHEG loss 47.870244:  90%|█████████ | 362/400 [53:10<05:32,  8.76s/it]
Epoch 362 | KGC loss: 0.396586, DiffHEG loss 47.870244:  91%|█████████ | 363/400 [53:10<05:24,  8.76s/it]
Epoch 363 | KGC loss: 0.404662, DiffHEG loss 47.876255:  91%|█████████ | 363/400 [53:18<05:24,  8.76s/it]
Epoch 363 | KGC loss: 0.404662, DiffHEG loss 47.876255:  91%|█████████ | 364/400 [53:18<05:15,  8.76s/it]
Epoch 364 | KGC loss: 0.399782, DiffHEG loss 47.870020:  91%|█████████ | 364/400 [53:27<05:15,  8.76s/it]
Epoch 364 | KGC loss: 0.399782, DiffHEG loss 47.870020:  91%|█████████▏| 365/400 [53:27<05:06,  8.76s/it]
Epoch 365 | KGC loss: 0.398571, DiffHEG loss 47.873693:  91%|█████████▏| 365/400 [53:36<05:06,  8.76s/it]
Epoch 365 | KGC loss: 0.398571, DiffHEG loss 47.873693:  92%|█████████▏| 366/400 [53:36<04:57,  8.76s/it]
Epoch 366 | KGC loss: 0.399871, DiffHEG loss 47.883664:  92%|█████████▏| 366/400 [53:45<04:57,  8.76s/it]
Epoch 366 | KGC loss: 0.399871, DiffHEG loss 47.883664:  92%|█████████▏| 367/400 [53:45<04:49,  8.76s/it]
Epoch 367 | KGC loss: 0.404437, DiffHEG loss 47.866808:  92%|█████████▏| 367/400 [53:53<04:49,  8.76s/it]
Epoch 367 | KGC loss: 0.404437, DiffHEG loss 47.866808:  92%|█████████▏| 368/400 [53:53<04:40,  8.76s/it]
Epoch 368 | KGC loss: 0.398705, DiffHEG loss 47.877742:  92%|█████████▏| 368/400 [54:02<04:40,  8.76s/it]
Epoch 368 | KGC loss: 0.398705, DiffHEG loss 47.877742:  92%|█████████▏| 369/400 [54:02<04:31,  8.75s/it]
Epoch 369 | KGC loss: 0.416391, DiffHEG loss 47.869011:  92%|█████████▏| 369/400 [54:11<04:31,  8.75s/it]
Epoch 369 | KGC loss: 0.416391, DiffHEG loss 47.869011:  92%|█████████▎| 370/400 [54:11<04:22,  8.76s/it]
Epoch 370 | KGC loss: 0.414418, DiffHEG loss 47.864764:  92%|█████████▎| 370/400 [54:20<04:22,  8.76s/it]
Epoch 370 | KGC loss: 0.414418, DiffHEG loss 47.864764:  93%|█████████▎| 371/400 [54:20<04:14,  8.76s/it]
Epoch 371 | KGC loss: 0.416255, DiffHEG loss 47.877167:  93%|█████████▎| 371/400 [54:28<04:14,  8.76s/it]
Epoch 371 | KGC loss: 0.416255, DiffHEG loss 47.877167:  93%|█████████▎| 372/400 [54:28<04:05,  8.77s/it]
Epoch 372 | KGC loss: 0.389934, DiffHEG loss 47.874668:  93%|█████████▎| 372/400 [54:37<04:05,  8.77s/it]
Epoch 372 | KGC loss: 0.389934, DiffHEG loss 47.874668:  93%|█████████▎| 373/400 [54:37<03:56,  8.77s/it]
Epoch 373 | KGC loss: 0.406790, DiffHEG loss 47.881012:  93%|█████████▎| 373/400 [54:46<03:56,  8.77s/it]
Epoch 373 | KGC loss: 0.406790, DiffHEG loss 47.881012:  94%|█████████▎| 374/400 [54:46<03:47,  8.77s/it]
Epoch 374 | KGC loss: 0.401869, DiffHEG loss 47.870571:  94%|█████████▎| 374/400 [54:55<03:47,  8.77s/it]
Epoch 374 | KGC loss: 0.401869, DiffHEG loss 47.870571:  94%|█████████▍| 375/400 [54:55<03:39,  8.76s/it]
Epoch 375 | KGC loss: 0.392282, DiffHEG loss 47.874629:  94%|█████████▍| 375/400 [55:03<03:39,  8.76s/it]
Epoch 375 | KGC loss: 0.392282, DiffHEG loss 47.874629:  94%|█████████▍| 376/400 [55:03<03:30,  8.76s/it]
Epoch 376 | KGC loss: 0.389938, DiffHEG loss 47.873677:  94%|█████████▍| 376/400 [55:12<03:30,  8.76s/it]
Epoch 376 | KGC loss: 0.389938, DiffHEG loss 47.873677:  94%|█████████▍| 377/400 [55:12<03:21,  8.77s/it]
Epoch 377 | KGC loss: 0.409213, DiffHEG loss 47.872217:  94%|█████████▍| 377/400 [55:21<03:21,  8.77s/it]
Epoch 377 | KGC loss: 0.409213, DiffHEG loss 47.872217:  94%|█████████▍| 378/400 [55:21<03:12,  8.77s/it]
Epoch 378 | KGC loss: 0.399073, DiffHEG loss 47.873137:  94%|█████████▍| 378/400 [55:30<03:12,  8.77s/it]
Epoch 378 | KGC loss: 0.399073, DiffHEG loss 47.873137:  95%|█████████▍| 379/400 [55:30<03:04,  8.77s/it]
Epoch 379 | KGC loss: 0.393145, DiffHEG loss 47.867349:  95%|█████████▍| 379/400 [55:39<03:04,  8.77s/it]
Epoch 379 | KGC loss: 0.393145, DiffHEG loss 47.867349:  95%|█████████▌| 380/400 [55:39<02:55,  8.77s/it]
Epoch 380 | KGC loss: 0.385393, DiffHEG loss 47.877271:  95%|█████████▌| 380/400 [55:47<02:55,  8.77s/it]
Epoch 380 | KGC loss: 0.385393, DiffHEG loss 47.877271:  95%|█████████▌| 381/400 [55:47<02:46,  8.77s/it]
Epoch 381 | KGC loss: 0.390514, DiffHEG loss 47.873342:  95%|█████████▌| 381/400 [55:56<02:46,  8.77s/it]
Epoch 381 | KGC loss: 0.390514, DiffHEG loss 47.873342:  96%|█████████▌| 382/400 [55:56<02:37,  8.77s/it]
Epoch 382 | KGC loss: 0.399132, DiffHEG loss 47.870257:  96%|█████████▌| 382/400 [56:05<02:37,  8.77s/it]
Epoch 382 | KGC loss: 0.399132, DiffHEG loss 47.870257:  96%|█████████▌| 383/400 [56:05<02:29,  8.77s/it]
Epoch 383 | KGC loss: 0.382133, DiffHEG loss 47.871430:  96%|█████████▌| 383/400 [56:14<02:29,  8.77s/it]
Epoch 383 | KGC loss: 0.382133, DiffHEG loss 47.871430:  96%|█████████▌| 384/400 [56:14<02:20,  8.77s/it]
Epoch 384 | KGC loss: 0.397763, DiffHEG loss 47.870719:  96%|█████████▌| 384/400 [56:22<02:20,  8.77s/it]
Epoch 384 | KGC loss: 0.397763, DiffHEG loss 47.870719:  96%|█████████▋| 385/400 [56:22<02:11,  8.77s/it]
Epoch 385 | KGC loss: 0.397570, DiffHEG loss 47.876540:  96%|█████████▋| 385/400 [56:31<02:11,  8.77s/it]
Epoch 385 | KGC loss: 0.397570, DiffHEG loss 47.876540:  96%|█████████▋| 386/400 [56:31<02:02,  8.76s/it]
Epoch 386 | KGC loss: 0.398144, DiffHEG loss 47.874446:  96%|█████████▋| 386/400 [56:40<02:02,  8.76s/it]
Epoch 386 | KGC loss: 0.398144, DiffHEG loss 47.874446:  97%|█████████▋| 387/400 [56:40<01:53,  8.76s/it]
Epoch 387 | KGC loss: 0.395388, DiffHEG loss 47.862082:  97%|█████████▋| 387/400 [56:49<01:53,  8.76s/it]
Epoch 387 | KGC loss: 0.395388, DiffHEG loss 47.862082:  97%|█████████▋| 388/400 [56:49<01:45,  8.76s/it]
Epoch 388 | KGC loss: 0.397367, DiffHEG loss 47.877806:  97%|█████████▋| 388/400 [56:57<01:45,  8.76s/it]
Epoch 388 | KGC loss: 0.397367, DiffHEG loss 47.877806:  97%|█████████▋| 389/400 [56:57<01:36,  8.76s/it]
Epoch 389 | KGC loss: 0.399579, DiffHEG loss 47.864571:  97%|█████████▋| 389/400 [57:06<01:36,  8.76s/it]
Epoch 389 | KGC loss: 0.399579, DiffHEG loss 47.864571:  98%|█████████▊| 390/400 [57:06<01:27,  8.76s/it]
Epoch 390 | KGC loss: 0.393075, DiffHEG loss 47.866679:  98%|█████████▊| 390/400 [57:15<01:27,  8.76s/it]
Epoch 390 | KGC loss: 0.393075, DiffHEG loss 47.866679:  98%|█████████▊| 391/400 [57:15<01:18,  8.76s/it]
Epoch 391 | KGC loss: 0.389195, DiffHEG loss 47.868137:  98%|█████████▊| 391/400 [57:24<01:18,  8.76s/it]
Epoch 391 | KGC loss: 0.389195, DiffHEG loss 47.868137:  98%|█████████▊| 392/400 [57:24<01:10,  8.76s/it]
Epoch 392 | KGC loss: 0.403624, DiffHEG loss 47.868843:  98%|█████████▊| 392/400 [57:32<01:10,  8.76s/it]
Epoch 392 | KGC loss: 0.403624, DiffHEG loss 47.868843:  98%|█████████▊| 393/400 [57:32<01:01,  8.76s/it]
Epoch 393 | KGC loss: 0.402304, DiffHEG loss 47.864903:  98%|█████████▊| 393/400 [57:41<01:01,  8.76s/it]
Epoch 393 | KGC loss: 0.402304, DiffHEG loss 47.864903:  98%|█████████▊| 394/400 [57:41<00:52,  8.77s/it]
Epoch 394 | KGC loss: 0.388678, DiffHEG loss 47.872466:  98%|█████████▊| 394/400 [57:50<00:52,  8.77s/it]
Epoch 394 | KGC loss: 0.388678, DiffHEG loss 47.872466:  99%|█████████▉| 395/400 [57:50<00:43,  8.77s/it]
Epoch 395 | KGC loss: 0.412141, DiffHEG loss 47.873715:  99%|█████████▉| 395/400 [57:59<00:43,  8.77s/it]
Epoch 395 | KGC loss: 0.412141, DiffHEG loss 47.873715:  99%|█████████▉| 396/400 [57:59<00:35,  8.77s/it]
Epoch 396 | KGC loss: 0.415915, DiffHEG loss 47.876050:  99%|█████████▉| 396/400 [58:08<00:35,  8.77s/it]
Epoch 396 | KGC loss: 0.415915, DiffHEG loss 47.876050:  99%|█████████▉| 397/400 [58:08<00:26,  8.77s/it]
Epoch 397 | KGC loss: 0.417848, DiffHEG loss 47.870997:  99%|█████████▉| 397/400 [58:16<00:26,  8.77s/it]
Epoch 397 | KGC loss: 0.417848, DiffHEG loss 47.870997: 100%|█████████▉| 398/400 [58:16<00:17,  8.77s/it]
Epoch 398 | KGC loss: 0.423449, DiffHEG loss 47.874332: 100%|█████████▉| 398/400 [58:25<00:17,  8.77s/it]
Epoch 398 | KGC loss: 0.423449, DiffHEG loss 47.874332: 100%|█████████▉| 399/400 [58:25<00:08,  8.77s/it]
Epoch 399 | KGC loss: 0.412806, DiffHEG loss 47.878005: 100%|█████████▉| 399/400 [58:34<00:08,  8.77s/it]
